account_age_days,amount,country,customer_id,device_id,failed_attempts_24h,fraud,merchant_id,payment_method,transaction_id,transaction_time
388.58,30.84,PL,685,4801,0,1,51,card,41858,2025-06-30 00:06:49
735.03,53.27,GB,3991,5299,1,0,3,wallet,7118,2025-06-30 00:09:49
714.77,81.76,US,2792,6475,1,0,27,card,16891,2025-06-30 00:31:22
585.39,20.76,PL,2580,7817,1,0,60,card,30551,2025-06-30 00:51:26
297.57,58.25,BG,1424,6692,0,0,62,card,18064,2025-06-30 00:55:56
235.07,21.78,RO,3688,202,2,0,21,card,33094,2025-06-30 00:56:12
272.84,43.48,US,992,7707,0,0,98,card,47153,2025-06-30 01:01:14
646.58,19.67,US,1053,4827,0,0,78,card,15433,2025-06-30 01:01:57
225.62,54.38,ES,4717,5927,0,0,4,card,18622,2025-06-30 01:11:13
212.31,20.8,BG,2506,6592,1,1,65,cash,27095,2025-06-30 01:15:50
409.35,167.71,GB,2970,7993,1,0,71,bank_transfer,38340,2025-06-30 01:23:25
238.7,66.42,BG,4049,517,0,1,18,wallet,31585,2025-06-30 01:35:19
38.51,415.3,DE,4822,6532,0,0,50,card,37116,2025-06-30 01:35:51
332.19,42.72,PL,3222,981,0,0,21,card,23088,2025-06-30 01:46:51
610.49,30.38,FR,1572,386,0,0,17,card,46683,2025-06-30 01:53:19
646.74,26.92,GB,2274,3603,3,0,51,wallet,43844,2025-06-30 01:55:47
169.17,121.01,RO,4973,6387,1,0,41,card,15194,2025-06-30 02:00:00
334.32,43.22,ES,3405,5959,2,0,89,card,10185,2025-06-30 02:03:03
563.57,70.63,NL,4704,4410,0,0,71,card,12859,2025-06-30 02:06:32
360.19,137.56,US,855,1872,0,0,98,wallet,44826,2025-06-30 02:25:43
312.4,50.86,BG,2252,464,1,0,96,card,15784,2025-06-30 02:37:38
430.02,47.69,RO,408,623,0,1,13,card,3014,2025-06-30 02:38:34
409.23,88.06,GB,8,2331,1,1,73,card,41752,2025-06-30 02:40:08
533.38,22.27,DE,4395,4511,1,0,64,card,37602,2025-06-30 02:45:46
710.04,23.15,NL,4668,7883,0,0,16,card,37562,2025-06-30 02:53:12
733.75,26.81,BG,4002,2711,0,0,62,card,31465,2025-06-30 03:12:46
559.8,41.8,IT,2231,5406,0,0,75,card,36964,2025-06-30 03:13:16
457.16,62.11,PL,511,2445,0,0,16,card,40714,2025-06-30 03:14:12
426.86,179.14,PL,3939,5304,0,0,7,bank_transfer,34639,2025-06-30 03:19:40
320.7,66.23,FR,4926,6501,2,0,100,bank_transfer,40702,2025-06-30 03:31:10
313.59,35.79,ES,3957,3467,3,0,84,card,49322,2025-06-30 03:32:12
541.08,27.67,PL,4472,6581,0,0,9,cash,13651,2025-06-30 03:39:38
293.56,304.68,RO,3690,2023,0,1,97,wallet,48290,2025-06-30 03:39:56
265.5,160.74,PL,3623,7423,0,0,32,card,44217,2025-06-30 04:09:03
262.02,105.51,IT,475,1806,0,0,76,card,41836,2025-06-30 04:27:49
216.42,82.05,ES,4440,2706,0,0,73,cash,19118,2025-06-30 04:41:38
387.17,91.25,IT,643,7655,1,0,75,card,48117,2025-06-30 04:45:58
473.55,200.57,US,2941,6777,0,0,98,bank_transfer,13146,2025-06-30 05:02:10
463.66,106.48,FR,1266,4386,1,0,63,card,37367,2025-06-30 05:02:21
223.48,37.26,FR,1005,7239,1,0,36,cash,34509,2025-06-30 05:10:30
599.05,195.08,RO,4668,1153,0,0,12,card,9253,2025-06-30 05:15:00
829.55,126.64,FR,2793,7379,0,0,92,bank_transfer,41171,2025-06-30 05:16:27
284.91,44.65,BG,689,3425,1,0,9,card,6681,2025-06-30 05:18:19
365.54,132.73,NL,2488,5547,2,0,66,card,11914,2025-06-30 05:23:57
219.1,94.36,DE,3622,398,1,0,58,card,17706,2025-06-30 05:33:35
233.52,99.37,US,4985,4149,0,0,59,card,13399,2025-06-30 05:44:45
514.83,98.84,NL,2493,6079,1,0,8,card,32444,2025-06-30 05:46:41
413.61,64.57,US,2677,6696,1,1,49,cash,47255,2025-06-30 05:48:38
742.36,24.58,US,1575,3959,1,0,76,bank_transfer,38378,2025-06-30 05:54:17
408.32,43.77,DE,4247,4419,0,0,54,card,4438,2025-06-30 05:54:44
656.8,55.49,PL,327,1761,0,0,96,cash,13468,2025-06-30 05:59:55
625.01,17.85,BG,2494,6762,0,0,30,card,31856,2025-06-30 06:01:27
553.73,137.31,DE,2170,719,1,0,89,bank_transfer,32271,2025-06-30 06:17:21
376.61,69.54,NL,4115,6170,0,0,98,card,29906,2025-06-30 06:39:53
598.27,56.51,NL,979,4232,0,0,48,card,1867,2025-06-30 06:54:16
454.08,374.24,IT,4743,3149,0,0,94,card,11797,2025-06-30 07:05:23
452.03,148.97,FR,2523,7793,0,0,10,card,30333,2025-06-30 07:29:32
847.37,96.34,IT,3861,7024,0,0,19,bank_transfer,43007,2025-06-30 07:37:52
290.16,94.3,FR,562,1667,2,0,90,card,44467,2025-06-30 07:37:56
261.06,113.12,BG,4826,4997,1,0,75,bank_transfer,40151,2025-06-30 07:44:26
380.33,94.58,BG,2949,7110,0,0,58,card,27033,2025-06-30 08:21:11
375.08,29.86,RO,3421,5855,0,0,31,card,28555,2025-06-30 08:27:44
99.39,194.16,FR,3987,5339,0,0,28,wallet,6190,2025-06-30 08:33:38
548.83,118.21,BG,1049,1411,0,0,4,card,42510,2025-06-30 09:02:47
215.4,39.49,FR,26,2150,0,0,53,bank_transfer,13540,2025-06-30 09:05:55
318.06,217.51,BG,3258,3131,2,0,44,bank_transfer,2640,2025-06-30 09:24:11
587.12,99.57,IT,3581,2933,2,0,39,card,15269,2025-06-30 09:29:48
528.75,108.66,FR,658,7037,1,0,32,card,24108,2025-06-30 09:56:54
150.83,13.26,BG,3810,5422,1,0,25,card,34427,2025-06-30 10:05:55
556.88,21.47,NL,439,203,0,0,52,card,48448,2025-06-30 10:13:26
513.35,53.86,ES,4893,4660,0,0,68,card,31404,2025-06-30 10:29:55
441.49,84.57,FR,2225,5047,0,0,82,card,18943,2025-06-30 10:32:34
109.04,85.82,GB,100,2173,0,0,77,card,35288,2025-06-30 10:39:55
621.28,62.8,RO,2755,6487,1,0,53,card,25685,2025-06-30 10:43:46
320.53,67.07,ES,2243,7988,1,0,52,bank_transfer,13047,2025-06-30 10:48:57
350.41,50.73,BG,2911,1751,1,0,13,card,17434,2025-06-30 10:57:29
400.9,16.37,GB,4239,2640,1,0,28,card,49852,2025-06-30 11:03:14
396.76,108.29,US,3198,6859,0,0,53,card,14280,2025-06-30 11:13:24
384.82,82.96,GB,1848,2988,0,0,42,card,40941,2025-06-30 11:17:04
357.04,130.81,FR,816,1602,0,0,64,cash,12150,2025-06-30 11:19:09
177.1,35.59,US,861,7988,0,0,46,card,24606,2025-06-30 11:20:00
596.94,34.18,IT,2476,7520,1,0,99,card,49659,2025-06-30 11:22:04
465.38,80.22,FR,1680,3436,0,0,63,card,17698,2025-06-30 11:51:02
334.55,60.03,ES,406,1503,0,0,36,bank_transfer,26439,2025-06-30 11:55:02
646.39,77.18,ES,3932,287,1,0,1,cash,16382,2025-06-30 12:56:17
504.92,288.05,ES,4400,7336,0,0,50,cash,32305,2025-06-30 12:59:43
654.71,19.39,ES,1524,2545,0,0,66,card,29076,2025-06-30 13:24:14
305.78,14.21,GB,1754,4207,0,0,53,card,29727,2025-06-30 13:34:38
425.81,64.65,ES,3618,136,0,0,99,cash,21336,2025-06-30 13:47:18
460.03,202.09,US,2608,3110,1,0,16,card,23234,2025-06-30 13:53:09
397.55,34.29,US,2524,6817,0,0,43,card,48918,2025-06-30 13:55:37
344.3,43.7,US,2583,1033,0,0,20,card,16624,2025-06-30 14:07:18
852.23,149.28,BG,4930,2468,0,0,89,cash,9372,2025-06-30 14:18:28
217.76,52.39,ES,636,2539,0,0,36,wallet,40688,2025-06-30 14:19:17
348.37,143.69,US,2937,4752,2,0,57,card,1968,2025-06-30 14:24:59
695.73,72.25,US,4868,92,1,0,34,card,26666,2025-06-30 14:30:40
702.55,303.56,PL,1779,5893,0,0,50,card,11553,2025-06-30 14:39:37
613.44,115.69,PL,765,2218,1,0,22,card,34036,2025-06-30 14:43:06
482.35,101.28,RO,3369,4309,0,0,49,card,35110,2025-06-30 14:51:08
523.89,214.12,FR,3009,1206,1,0,74,card,39228,2025-06-30 14:55:48
231.87,55.74,IT,4414,5235,0,0,51,cash,14496,2025-06-30 15:01:44
494.46,151.82,DE,551,1529,1,0,99,cash,39962,2025-06-30 15:05:42
103.09,60.19,RO,2970,2038,1,0,14,cash,19413,2025-06-30 15:35:32
240.75,162.48,BG,695,6937,0,0,58,wallet,5946,2025-06-30 15:45:39
450.5,108.33,DE,1949,7873,0,0,90,card,44601,2025-06-30 15:45:47
637.02,345.4,BG,2692,1750,1,0,65,card,18848,2025-06-30 15:52:28
294.1,43.06,RO,895,5713,0,0,93,card,18764,2025-06-30 16:05:02
251.72,38.71,RO,291,1774,3,0,85,card,26491,2025-06-30 16:12:17
274.29,25.2,ES,4314,7243,0,1,49,wallet,14025,2025-06-30 16:35:26
537.24,115.04,GB,3421,3684,0,0,43,bank_transfer,44511,2025-06-30 16:50:19
463.61,118.92,ES,105,7954,0,0,35,card,34482,2025-06-30 16:53:42
378.12,52.03,DE,1811,7360,0,0,58,bank_transfer,36313,2025-06-30 16:54:52
491.26,198.07,FR,1547,6493,0,0,87,card,28334,2025-06-30 17:04:01
643.45,237.76,RO,4773,7559,0,0,63,card,4739,2025-06-30 17:08:38
501.54,26.95,IT,47,1207,2,0,98,card,47050,2025-06-30 17:27:08
603.54,175.11,NL,2009,7397,1,0,1,bank_transfer,6459,2025-06-30 17:31:03
408.0,383.96,BG,418,1527,1,1,15,card,41898,2025-06-30 17:46:43
488.17,35.19,DE,4025,1664,1,0,20,card,32070,2025-06-30 17:47:41
584.62,55.51,ES,4332,121,0,0,44,card,27838,2025-06-30 17:56:12
638.09,121.48,DE,1588,4199,0,0,96,card,42382,2025-06-30 17:57:34
567.93,46.88,RO,4721,2827,2,0,82,card,43109,2025-06-30 18:09:03
5.0,106.08,NL,1086,3905,2,0,83,wallet,13324,2025-06-30 18:10:48
530.24,65.95,ES,2166,3453,0,0,18,bank_transfer,6549,2025-06-30 18:16:45
156.08,63.9,DE,2559,5140,0,0,76,card,17295,2025-06-30 18:31:20
740.78,47.67,RO,1090,6144,1,0,6,wallet,5072,2025-06-30 19:07:32
522.53,296.31,BG,4640,1202,0,0,100,card,5501,2025-06-30 19:09:17
617.67,27.73,BG,1370,1776,0,0,40,card,16695,2025-06-30 19:26:08
494.19,90.39,IT,3927,790,1,0,15,card,9080,2025-06-30 19:53:41
277.92,22.87,GB,1584,5931,0,0,54,card,4055,2025-06-30 20:02:10
532.95,106.58,RO,4809,1838,1,0,87,cash,43647,2025-06-30 20:06:15
265.23,103.99,PL,4037,1612,0,0,66,bank_transfer,42692,2025-06-30 20:06:27
237.48,53.66,ES,4491,3950,1,0,1,card,30574,2025-06-30 20:21:38
895.59,23.27,NL,3483,2152,2,0,41,card,45205,2025-06-30 20:32:37
670.74,102.91,RO,3480,2483,0,0,49,cash,28148,2025-06-30 20:39:35
377.56,52.95,FR,938,577,0,0,97,card,48493,2025-06-30 21:32:23
600.81,25.04,FR,4752,2513,0,0,4,card,3745,2025-06-30 22:03:24
263.58,10.2,DE,4568,7181,1,0,65,bank_transfer,28993,2025-06-30 22:07:31
786.43,81.85,BG,4469,5981,0,0,75,card,10696,2025-06-30 22:12:43
623.53,151.05,NL,845,6692,0,0,10,card,13722,2025-06-30 22:15:31
587.54,48.34,RO,2084,4076,1,0,69,wallet,37883,2025-06-30 22:24:13
471.5,47.97,RO,122,7962,0,0,84,card,30583,2025-06-30 22:44:19
484.93,59.38,US,4356,1099,1,0,76,card,49921,2025-06-30 22:55:34
605.02,49.67,PL,3329,6237,1,0,5,cash,42652,2025-06-30 23:04:52
255.66,116.5,RO,2441,90,0,0,62,bank_transfer,5973,2025-06-30 23:11:03
525.85,44.81,US,1299,1886,0,0,66,cash,6273,2025-06-30 23:13:21
652.66,68.46,US,3561,4489,0,0,44,card,24977,2025-06-30 23:14:10
480.18,78.22,NL,1449,1849,0,0,44,card,28175,2025-06-30 23:20:16
471.81,111.03,GB,2131,4578,0,0,100,card,2963,2025-06-30 23:20:57
402.0,42.41,PL,4388,4348,0,0,49,card,41183,2025-06-30 23:21:11
532.89,153.83,RO,4137,6581,1,1,13,card,34489,2025-06-30 23:37:00
767.11,78.24,FR,1917,4139,0,0,63,card,18897,2025-06-30 23:50:15
686.64,28.57,FR,2246,5470,0,0,1,card,10293,2025-07-01 00:05:50
719.45,73.36,BG,4306,7846,1,0,46,card,32711,2025-07-01 00:27:21
545.34,152.42,PL,2770,2682,0,0,62,wallet,24895,2025-07-01 00:27:50
514.36,42.04,DE,2560,3859,0,0,56,card,24801,2025-07-01 00:29:21
582.95,210.88,DE,1389,2033,0,1,73,card,28323,2025-07-01 00:41:51
463.99,30.27,BG,15,2448,1,0,28,bank_transfer,42719,2025-07-01 00:53:59
672.34,79.17,NL,4490,2182,0,0,70,cash,32097,2025-07-01 00:55:47
10.13,97.53,PL,4445,219,1,0,28,card,31330,2025-07-01 01:01:36
283.69,168.74,PL,3820,7176,1,0,49,card,7360,2025-07-01 01:05:21
138.04,226.43,PL,2236,4065,1,0,66,card,34573,2025-07-01 01:05:38
498.08,33.06,RO,2150,2936,0,0,73,bank_transfer,22506,2025-07-01 01:29:57
379.04,97.37,NL,2750,7679,0,0,15,card,43302,2025-07-01 01:59:28
327.5,148.34,BG,1905,6083,2,0,30,bank_transfer,23833,2025-07-01 02:03:22
512.86,62.27,DE,2237,2835,2,0,21,cash,35825,2025-07-01 02:07:55
472.37,104.25,ES,1544,4783,2,0,9,card,16361,2025-07-01 02:23:04
193.09,87.66,ES,907,385,0,0,52,bank_transfer,3448,2025-07-01 02:29:19
302.48,65.15,FR,250,4607,1,0,50,bank_transfer,3246,2025-07-01 02:41:19
477.57,158.11,ES,1256,2218,1,0,55,card,25127,2025-07-01 02:57:32
52.42,31.89,ES,3423,2258,0,0,91,wallet,3718,2025-07-01 03:04:35
687.67,84.97,PL,1132,905,0,0,82,card,5635,2025-07-01 03:08:34
516.28,13.87,IT,3553,2665,1,0,65,card,24742,2025-07-01 03:11:33
293.67,36.12,US,1400,7532,1,0,75,card,31596,2025-07-01 03:22:38
554.27,27.95,BG,4161,7235,1,0,64,card,645,2025-07-01 03:27:07
222.2,65.65,RO,1919,4486,0,0,73,bank_transfer,20223,2025-07-01 03:44:52
553.18,90.04,RO,3038,1880,0,0,40,bank_transfer,7224,2025-07-01 03:59:45
450.4,158.86,IT,3213,7926,0,0,82,card,627,2025-07-01 04:01:59
638.18,159.75,GB,4627,3868,0,0,93,bank_transfer,27302,2025-07-01 04:05:07
205.68,39.66,NL,443,3494,1,1,7,bank_transfer,39808,2025-07-01 04:10:27
683.56,105.3,ES,929,7343,1,0,97,wallet,22637,2025-07-01 04:10:46
414.63,76.01,NL,356,2226,1,0,22,bank_transfer,726,2025-07-01 04:11:18
528.71,39.51,FR,3503,7107,1,0,67,card,46825,2025-07-01 04:15:39
693.95,97.04,BG,3616,3577,0,0,66,bank_transfer,48121,2025-07-01 04:49:23
361.96,151.32,NL,4355,2670,1,0,12,wallet,43142,2025-07-01 04:55:57
389.79,60.21,PL,3874,2330,0,0,35,bank_transfer,12891,2025-07-01 05:32:54
353.8,220.43,NL,4329,7651,0,0,28,card,37550,2025-07-01 05:46:39
405.8,33.99,BG,772,4674,0,0,4,cash,30049,2025-07-01 05:49:57
596.64,31.56,BG,2869,3265,1,0,35,card,20875,2025-07-01 06:03:29
390.53,192.14,BG,862,1600,2,0,36,card,38657,2025-07-01 06:35:12
574.41,53.82,PL,533,7192,1,0,80,bank_transfer,47865,2025-07-01 06:43:50
275.13,63.17,RO,747,1740,1,0,83,wallet,11200,2025-07-01 06:47:28
298.21,93.78,US,4230,4510,0,0,80,cash,21061,2025-07-01 07:11:22
418.76,44.84,PL,2384,7328,0,0,49,card,30290,2025-07-01 07:24:43
614.86,64.59,GB,1893,3284,1,0,56,card,7887,2025-07-01 07:31:55
628.34,87.16,NL,4103,3449,0,0,57,wallet,17785,2025-07-01 07:48:27
657.85,40.98,BG,1101,7574,0,0,72,wallet,35773,2025-07-01 07:54:10
711.54,20.66,BG,3472,2377,1,0,49,card,35537,2025-07-01 08:10:47
582.09,46.36,BG,2759,4127,0,0,18,card,505,2025-07-01 08:20:10
391.1,108.82,NL,3210,685,1,0,65,card,34727,2025-07-01 08:20:18
280.94,117.1,PL,3917,7157,1,0,89,wallet,16266,2025-07-01 08:25:20
241.78,69.02,PL,3087,6201,1,0,19,bank_transfer,5682,2025-07-01 08:29:56
339.37,87.14,RO,2263,354,0,0,6,card,2049,2025-07-01 08:30:02
314.95,19.01,BG,4883,6422,0,0,96,card,46741,2025-07-01 09:20:28
673.68,86.95,RO,4548,7246,0,0,48,card,6403,2025-07-01 09:25:54
569.14,15.07,GB,2795,6066,0,0,76,bank_transfer,42489,2025-07-01 09:32:31
390.73,136.48,ES,2345,1601,0,0,97,bank_transfer,24917,2025-07-01 09:32:57
198.59,31.68,RO,111,6956,1,0,92,bank_transfer,5076,2025-07-01 09:41:50
546.45,63.94,FR,4665,5664,0,0,41,card,48643,2025-07-01 09:42:14
404.24,107.01,BG,1698,6956,0,0,76,bank_transfer,34201,2025-07-01 10:09:48
523.43,21.98,PL,4383,4953,0,0,20,cash,21969,2025-07-01 10:11:41
329.91,39.66,US,3659,4762,0,0,85,card,38611,2025-07-01 10:41:57
587.83,95.64,NL,3259,5698,1,0,16,card,12481,2025-07-01 11:04:11
847.75,43.22,RO,4367,7394,1,0,27,card,12086,2025-07-01 11:08:40
491.26,69.33,DE,534,5711,2,0,28,wallet,20433,2025-07-01 11:08:51
423.57,173.61,BG,3155,2004,1,0,58,wallet,20461,2025-07-01 11:46:08
429.41,30.3,RO,900,49,2,0,67,bank_transfer,38556,2025-07-01 11:53:29
364.67,35.98,PL,4877,6418,0,0,42,card,35021,2025-07-01 11:59:43
411.0,65.89,ES,2107,3074,0,0,75,bank_transfer,24152,2025-07-01 12:17:44
612.75,156.06,DE,3915,743,1,0,73,card,19710,2025-07-01 12:18:27
544.01,133.61,IT,4584,427,1,0,99,bank_transfer,31534,2025-07-01 12:22:51
224.42,127.95,GB,3833,7109,0,0,99,cash,19984,2025-07-01 13:10:34
480.07,50.97,US,2351,6122,0,0,83,wallet,42970,2025-07-01 13:31:45
549.88,792.81,DE,2369,3182,0,0,19,card,865,2025-07-01 13:35:52
699.81,43.68,BG,613,6371,0,0,98,card,15414,2025-07-01 13:41:50
366.87,39.85,ES,2234,1526,0,0,42,wallet,23057,2025-07-01 13:46:23
160.36,896.24,BG,3988,2148,0,0,49,bank_transfer,45188,2025-07-01 13:47:20
418.67,150.9,FR,4177,4582,0,0,48,card,5673,2025-07-01 14:10:01
559.52,56.41,PL,322,1796,0,0,57,card,38054,2025-07-01 14:15:37
404.44,191.34,BG,3354,7550,0,0,61,card,41079,2025-07-01 14:23:50
515.09,29.86,FR,1180,3937,1,0,68,bank_transfer,49997,2025-07-01 14:28:36
177.09,102.67,BG,4783,5200,0,0,24,card,29456,2025-07-01 14:30:49
699.7,19.66,RO,1415,1863,0,0,60,card,6244,2025-07-01 14:38:52
332.98,19.29,GB,1295,4410,0,0,4,bank_transfer,16244,2025-07-01 15:01:46
549.2,98.8,US,394,5105,0,0,8,card,15162,2025-07-01 15:12:44
347.7,61.22,IT,3546,7206,1,0,17,card,23913,2025-07-01 15:36:51
19.41,65.86,FR,4651,458,0,0,16,wallet,11590,2025-07-01 15:57:44
569.3,27.26,ES,1147,805,0,0,4,cash,41264,2025-07-01 15:59:38
390.71,105.75,FR,2044,7841,1,0,86,card,4036,2025-07-01 16:03:50
579.33,125.01,FR,4929,7867,1,0,3,bank_transfer,25942,2025-07-01 16:04:18
176.1,14.56,GB,136,3625,0,0,55,card,8526,2025-07-01 16:06:00
552.48,105.85,GB,4262,5589,0,0,96,bank_transfer,416,2025-07-01 16:26:19
348.65,125.51,GB,4484,1647,0,0,83,card,49068,2025-07-01 16:28:53
175.15,165.76,FR,4112,4137,0,0,37,cash,27261,2025-07-01 16:42:21
588.75,146.97,US,4923,4943,0,0,47,bank_transfer,22745,2025-07-01 17:01:10
496.15,26.82,ES,4958,2777,0,0,36,bank_transfer,30758,2025-07-01 17:31:25
756.0,20.09,IT,4698,4240,2,0,44,cash,49530,2025-07-01 17:37:58
260.98,24.9,NL,2952,5698,1,0,79,bank_transfer,45793,2025-07-01 17:52:53
543.12,33.82,GB,2341,274,1,1,57,card,22272,2025-07-01 17:56:31
657.51,68.44,FR,4681,4311,0,0,73,card,3408,2025-07-01 18:35:12
324.05,92.41,US,2321,2219,0,0,63,card,11930,2025-07-01 18:50:46
507.78,29.55,RO,4577,5702,0,0,90,bank_transfer,4709,2025-07-01 19:05:47
377.93,92.76,GB,2298,1109,0,1,19,card,2721,2025-07-01 19:09:08
586.11,88.21,GB,989,5999,0,0,74,card,9560,2025-07-01 19:17:27
96.19,76.73,IT,4931,7688,0,0,81,cash,10781,2025-07-01 19:32:42
315.58,164.47,IT,3643,2042,1,0,55,card,45592,2025-07-01 19:32:57
492.72,56.37,PL,2492,6078,0,0,78,card,22469,2025-07-01 19:40:04
514.15,96.37,RO,1150,7353,0,0,22,card,10648,2025-07-01 19:40:24
641.75,146.13,NL,3015,3399,1,0,42,bank_transfer,2488,2025-07-01 19:44:24
576.08,25.32,RO,297,5748,2,0,51,card,42638,2025-07-01 19:53:14
219.45,53.01,ES,2840,2832,0,0,51,card,14932,2025-07-01 20:06:07
361.54,451.45,BG,3275,7063,2,1,19,card,33782,2025-07-01 20:06:32
360.9,58.51,GB,1559,5603,2,0,17,cash,2089,2025-07-01 20:23:17
701.04,47.35,FR,4240,2176,0,0,18,card,14228,2025-07-01 20:29:23
415.96,85.08,IT,4530,5,1,0,23,card,21491,2025-07-01 20:33:54
567.32,97.27,FR,2010,1910,2,0,80,card,48363,2025-07-01 20:43:19
693.97,119.69,DE,1194,826,0,0,72,cash,28602,2025-07-01 20:44:33
480.76,27.1,GB,2157,5310,0,0,79,card,32127,2025-07-01 21:00:09
403.33,22.98,US,1730,7161,0,0,53,card,44392,2025-07-01 21:00:38
739.85,80.23,DE,528,5564,0,0,68,wallet,41608,2025-07-01 21:03:24
524.14,86.13,IT,4347,5672,0,0,57,bank_transfer,48015,2025-07-01 21:07:21
458.71,59.38,NL,4275,2150,0,0,85,card,10443,2025-07-01 21:12:25
516.0,266.6,IT,3547,7357,0,0,29,bank_transfer,46830,2025-07-01 21:24:05
385.7,41.19,US,2334,378,1,0,36,card,10850,2025-07-01 21:37:58
433.05,17.65,GB,487,7516,0,0,19,card,38954,2025-07-01 21:39:30
603.67,190.0,PL,4912,2613,1,0,63,wallet,46493,2025-07-01 22:21:04
563.93,79.69,RO,3894,5706,0,0,100,wallet,24213,2025-07-01 22:22:47
556.5,319.81,US,912,6104,1,0,65,cash,3677,2025-07-01 22:34:34
535.0,44.97,GB,1465,3022,0,0,74,bank_transfer,31043,2025-07-01 22:40:27
331.89,58.56,US,2569,3384,0,0,13,cash,35774,2025-07-01 22:54:39
730.0,26.05,ES,1844,2285,0,0,55,card,850,2025-07-01 23:00:03
315.81,88.75,PL,3369,4647,0,0,37,card,30558,2025-07-01 23:15:07
608.71,26.97,DE,2214,642,0,1,9,card,24240,2025-07-01 23:15:25
726.9,32.06,BG,1663,2124,0,0,14,card,10338,2025-07-01 23:21:43
365.12,44.88,NL,175,4022,0,0,13,wallet,39205,2025-07-01 23:26:25
532.88,191.04,ES,922,2377,0,0,57,bank_transfer,19451,2025-07-01 23:45:08
313.66,46.43,IT,1167,2308,1,0,59,card,4841,2025-07-01 23:48:58
107.66,47.46,BG,1713,1456,0,0,90,cash,4549,2025-07-02 00:03:06
323.53,13.77,RO,379,5373,0,0,96,card,8429,2025-07-02 00:05:26
418.31,137.76,FR,4924,4463,1,0,51,card,1023,2025-07-02 01:06:36
689.62,123.87,BG,4584,7036,1,0,15,card,42148,2025-07-02 01:23:25
231.55,70.3,GB,4533,5708,1,0,7,card,31457,2025-07-02 01:25:59
875.15,421.69,DE,1807,174,0,0,53,card,44554,2025-07-02 01:30:43
308.14,69.23,BG,2103,555,1,0,37,card,25853,2025-07-02 01:45:30
280.59,21.34,PL,3213,662,0,0,66,card,15981,2025-07-02 01:46:25
359.83,21.68,GB,4776,668,0,0,11,card,37455,2025-07-02 02:15:12
592.46,183.35,IT,3181,1921,0,0,85,bank_transfer,14125,2025-07-02 02:20:01
513.76,43.35,IT,4180,2055,2,0,92,card,24554,2025-07-02 02:31:16
790.55,99.54,GB,3610,1935,0,0,69,card,17371,2025-07-02 02:34:43
141.07,94.61,US,4334,4384,0,0,14,card,27398,2025-07-02 02:35:17
267.68,102.46,ES,2321,2222,1,0,35,cash,13448,2025-07-02 02:52:32
636.83,79.26,NL,627,4212,0,0,37,card,16498,2025-07-02 02:56:17
515.03,53.72,FR,1025,1753,0,0,98,bank_transfer,5299,2025-07-02 03:17:01
460.41,38.75,RO,1062,7560,1,0,42,card,25207,2025-07-02 03:42:23
650.79,404.32,DE,2414,6603,1,0,89,bank_transfer,15202,2025-07-02 03:57:52
383.84,29.71,FR,4033,1511,0,0,91,wallet,39613,2025-07-02 03:58:27
262.67,126.78,GB,922,5571,0,0,22,card,21455,2025-07-02 04:01:09
85.1,98.54,RO,2373,2593,1,0,29,card,24482,2025-07-02 04:04:00
217.66,95.32,RO,807,2424,0,0,94,card,17463,2025-07-02 04:05:41
73.24,102.19,US,901,4856,1,0,22,cash,13599,2025-07-02 04:27:32
675.61,86.29,RO,1415,1080,0,0,60,card,7260,2025-07-02 04:41:05
357.71,101.82,NL,4722,7569,0,0,31,card,542,2025-07-02 04:44:12
175.09,23.29,PL,2746,4873,1,0,14,wallet,47212,2025-07-02 04:48:17
160.58,85.69,FR,4089,5380,0,0,9,cash,46188,2025-07-02 05:05:33
360.73,9.17,DE,229,3568,0,0,68,card,32166,2025-07-02 05:15:02
189.17,128.76,DE,2963,4329,1,0,87,wallet,25358,2025-07-02 05:20:19
605.31,44.19,BG,1401,577,0,0,9,card,12300,2025-07-02 05:34:10
369.8,32.14,RO,1961,3297,0,0,97,card,19644,2025-07-02 05:37:34
859.51,64.58,NL,17,7278,1,0,13,card,47211,2025-07-02 05:58:06
231.6,93.22,FR,1968,1428,0,0,76,bank_transfer,19769,2025-07-02 06:32:24
580.93,96.24,FR,322,2224,0,0,26,bank_transfer,10921,2025-07-02 06:50:17
548.34,39.47,RO,1093,5239,0,0,60,cash,4443,2025-07-02 07:16:42
487.06,101.58,GB,1073,889,0,0,36,wallet,14053,2025-07-02 07:18:28
182.51,215.47,GB,2204,5769,0,0,35,card,21592,2025-07-02 07:28:40
692.9,67.76,NL,3858,2012,1,0,28,card,31722,2025-07-02 07:33:58
342.13,167.82,ES,3375,4775,0,0,39,card,40392,2025-07-02 07:44:41
490.03,57.71,GB,4781,5917,2,0,61,bank_transfer,3509,2025-07-02 07:45:39
371.75,64.43,FR,4269,4354,1,0,51,card,11103,2025-07-02 07:48:42
751.3,26.56,IT,223,2637,0,0,85,cash,41398,2025-07-02 07:55:10
531.55,86.4,GB,3233,4127,0,0,46,bank_transfer,20185,2025-07-02 07:55:48
427.19,365.05,FR,4381,2086,1,0,81,wallet,7870,2025-07-02 08:09:46
454.94,70.91,ES,4075,5734,1,0,82,card,14817,2025-07-02 08:22:03
270.65,60.55,PL,1999,3502,0,0,1,bank_transfer,36862,2025-07-02 08:25:42
397.82,40.15,GB,3108,5244,0,0,69,bank_transfer,36802,2025-07-02 08:38:02
